NAMA_PROV,NAMA_KAB,NAMA_KEC_X,NAMA_DESA_X,R601IK2,R601IK3,R601IK4,R601IK5,R601IK6,R601IK7,R601IK8,ID_UNIK_PODES,TARGET,KEY_JOIN,NAMA_DESA_Y,KABUPATEN,NAMA_KEC_Y,RAIN_MAX_2024_MM,RAIN_MEAN_2024_MM,RAIN_MEDIAN_2024_MM,UNNAMED:_6,UNNAMED:_7,ID_UNIK_SAT,LST_MAX_2024_C,LST_MEAN_2024_C,LST_MEDIAN_2024_C,NDVI_MAX_2024,NDVI_MEAN_2024,NDVI_MEDIAN_2024
RIAU,PELALAWAN,TELUK MERANTI,LABUHAN BILIK,1,3,0,D,0,0,,LABUHAN BILIK TELUK MERANTI,1,LABUHAN BILIK TELUK MERANTI,Labuhan Bilik,Labuhan Bilik,Teluk Meranti,6.146.767.853.995.820,8.273.497.240.432.830,5.463.429.616.460.730,,,LABUHAN BILIK TELUK MERANTI,35.81221402214024,29.428674544855784,29.55674230324397,0.8378316236559139,0.6598302715039601,0.7181084731182799
RIAU,PELALAWAN,TELUK MERANTI,SEGAMAI,2,0,0,,0,0,,SEGAMAI TELUK MERANTI,0,SEGAMAI TELUK MERANTI,Segamai,Segamai,Teluk Meranti,5.894.589.002.586.170,7.659.421.344.270.270,4.967.290.424.749.790,,,SEGAMAI TELUK MERANTI,32.48420747872863,27.65237374701819,27.846613401223216,0.8717443318376631,0.6529204451543485,0.7322738222742102
RIAU,SIAK,MINAS,MANDI ANGIN,2,0,0,,0,0,,MANDI ANGIN MINAS,0,MANDI ANGIN MINAS,Mandi Angin,Mandi Angin,Minas,4.610.807.725.743.200,72.957.495.929.217.200,4.826.364.454.969.890,,,MANDI ANGIN MINAS,33.85671149216048,29.49316292574281,29.462151036467223,0.8472348082682484,0.6618292571240373,0.7229806242292562
RIAU,SIAK,MINAS,MINAS BARAT,1,1,0,D,0,0,,MINAS BARAT MINAS,1,MINAS BARAT MINAS,Minas Barat,Minas Barat,Minas,4.523.780.806.283.500,741.074.436.462.251,4.548.806.672.179.070,,,MINAS BARAT MINAS,33.99183985627369,29.08955895179361,28.922453869594182,0.8406154585248189,0.6611252899967677,0.7252734691851868
RIAU,SIAK,MINAS,RANTAU BERTUAH,2,0,0,,0,0,,RANTAU BERTUAH MINAS,0,RANTAU BERTUAH MINAS,Rantau Bertuah,Rantau Bertuah,Minas,4.800.647.538.644.780,7.785.261.854.299.340,51.469.658.472.116.700,,,RANTAU BERTUAH MINAS,33.69720635136054,28.452235571339184,28.30368053199433,0.8754513130216457,0.6824880493050615,0.7491808848476623
RIAU,SIAK,MINAS,MINAS TIMUR,2,0,0,,0,0,,MINAS TIMUR MINAS,0,MINAS TIMUR MINAS,Minas Timur,Minas Timur,Minas,4.915.873.344.498.450,7.259.279.217.382.870,4.660.539.487.395.620,,,MINAS TIMUR MINAS,34.30845046718126,29.2659026443174,29.1417839939644,0.8186715744878414,0.6511066450002903,0.7280074458824212
RIAU,SIAK,MINAS,MINAS JAYA,2,0,0,,0,0,,MINAS JAYA MINAS,0,MINAS JAYA MINAS,Minas Jaya,Minas Jaya,Minas,47.329.216.530.828.700,74.686.077.932.516.700,45.437.462.347.926.500,,,MINAS JAYA MINAS,33.650417170495786,29.16189167718022,29.060168530834368,0.823754398428053,0.6669112612375795,0.7261901299879082
RIAU,SIAK,SUNGAI MANDAU,LUBUK UMBUT,2,0,0,,0,0,,LUBUK UMBUT SUNGAI MANDAU,0,LUBUK UMBUT SUNGAI MANDAU,Lubuk Umbut,Lubuk Umbut,Sungai Mandau,437.217.915.386.235,681.856.646.960.664,437.673.610.211.877,,,LUBUK UMBUT SUNGAI MANDAU,33.47323592941272,29.004709314121826,28.92814402738724,0.8568435750091697,0.7103484365226607,0.760108428088193
RIAU,SIAK,SUNGAI MANDAU,SUNGAI SELODANG,2,0,0,,0,0,,SUNGAI SELODANG SUNGAI MANDAU,0,SUNGAI SELODANG SUNGAI MANDAU,Sungai Selodang,Sungai Selodang,Sungai Mandau,4.655.604.901.731.840,7.024.907.452.632.990,4.427.723.282.325.670,,,SUNGAI SELODANG SUNGAI MANDAU,33.26355081300815,28.173625725580123,28.394851626016287,0.8631434197154468,0.666011216198303,0.7365684654471544
RIAU,SIAK,SUNGAI MANDAU,TELUK LANCANG,2,0,0,,0,0,,TELUK LANCANG SUNGAI MANDAU,0,TELUK LANCANG SUNGAI MANDAU,Teluk Lancang,Teluk Lancang,Sungai Mandau,4.224.521.739.046.330,7.094.412.353.676.800,45.113.603.363.574.300,,,TELUK LANCANG SUNGAI MANDAU,37.37951856946357,29.06492469225009,28.703873452544737,0.8564913617606604,0.652994764667185,0.7070295735900961
RIAU,SIAK,SUNGAI MANDAU,OLAK,2,0,0,,0,0,,OLAK SUNGAI MANDAU,0,OLAK SUNGAI MANDAU,Olak,Olak,Sungai Mandau,4.064.338.050.110.500,6.805.562.675.961.510,37.911.121.634.676.200,,,OLAK SUNGAI MANDAU,34.20621887907842,29.07163703015497,29.07186100269056,0.8701733411648795,0.6981536285705342,0.7674267838872258
RIAU,SIAK,SUNGAI MANDAU,MUARA KELANTAN,2,0,0,,0,0,,MUARA KELANTAN SUNGAI MANDAU,0,MUARA KELANTAN SUNGAI MANDAU,Muara Kelantan,Muara Kelantan,Sungai Mandau,4.538.682.611.131.350,6.922.207.199.020.550,4.438.237.782.328.190,,,MUARA KELANTAN SUNGAI MANDAU,36.91343443275272,30.099468493914525,29.91135732602353,0.8375265452294632,0.6507304874532404,0.7209007339287291
RIAU,SIAK,SUNGAI MANDAU,LUBUK JERING,2,0,0,,0,0,,LUBUK JERING SUNGAI MANDAU,0,LUBUK JERING SUNGAI MANDAU,Lubuk Jering,Lubuk Jering,Sungai Mandau,4.149.392.559.585.310,6.653.283.079.600.850,3.999.741.181.307.410,,,LUBUK JERING SUNGAI MANDAU,32.99515125480448,28.490297959858605,28.507836310196733,0.8777790639837215,0.7433989129943284,0.8150212615871583
RIAU,SIAK,SUNGAI MANDAU,MUARA BUNGKAL,2,0,0,,0,0,,MUARA BUNGKAL SUNGAI MANDAU,0,MUARA BUNGKAL SUNGAI MANDAU,Muara Bungkal,Muara Bungkal,Sungai Mandau,426.382.309.195.315,6.834.138.011.564.630,4.260.302.351.189.150,,,MUARA BUNGKAL SUNGAI MANDAU,33.668117064106575,28.74682050083925,28.60252296892748,0.8658485857334575,0.7406561685091179,0.7942543666769899
RIAU,SIAK,SUNGAI MANDAU,BENCAH UMBAI,2,0,0,,0,0,,BENCAH UMBAI SUNGAI MANDAU,0,BENCAH UMBAI SUNGAI MANDAU,Bencah Umbai,Bencah Umbai,Sungai Mandau,4.249.412.080.267.010,6.663.035.543.631.180,418.462.648.127.426,,,BENCAH UMBAI SUNGAI MANDAU,35.0887744194619,29.57168736538669,29.48569388131224,0.8401987375598968,0.6807204722832096,0.7229365739034281
RIAU,SIAK,SUNGAI MANDAU,TASIK BETUNG,2,0,0,,0,0,,TASIK BETUNG SUNGAI MANDAU,0,TASIK BETUNG SUNGAI MANDAU,Tasik Betung,Tasik Betung,Sungai Mandau,4.227.163.443.403.620,6.834.695.796.878.630,4.546.197.942.773.890,,,TASIK BETUNG SUNGAI MANDAU,32.30092768589178,27.96330887088688,28.022274674458863,0.8805025773780798,0.6696379014349666,0.755301949937114
RIAU,SIAK,KANDIS,TELAGA SAM SAM,2,0,0,,0,0,,TELAGA SAM SAM KANDIS,0,TELAGA SAMSAM KANDIS,Telaga Sam-Sam,Telaga Sam-Sam,Kandis,4.970.615.967.949.010,8.183.822.747.752.150,4.660.904.064.143.340,,,TELAGA SAMSAM KANDIS,32.324693276382675,27.879755314038643,27.780678253185105,0.8701674055526918,0.6905647854583643,0.77813283010531
RIAU,SIAK,KANDIS,SAM SAM,2,0,0,,0,0,,SAM SAM KANDIS,0,SAMSAM KANDIS,Sam-Sam,Sam-Sam,Kandis,4.306.041.983.981.210,7.959.568.894.653.100,5.455.149.226.693.430,,,SAMSAM KANDIS,33.848600699650206,29.015063845177632,28.71820262945454,0.861875844769923,0.6923888437052379,0.7710221158651442
RIAU,SIAK,KANDIS,KANDIS KOTA,1,1,0,D,0,0,,KANDIS KOTA KANDIS,1,KANDIS KOTA KANDIS,Kandis Kota,Kandis Kota,Kandis,4.536.700.435.272.630,7.752.850.293.459.950,4.872.192.569.628.150,,,KANDIS KOTA KANDIS,32.88420928233779,28.52703888565734,28.34107864202837,0.8558277180919638,0.6711728083369142,0.7612649333906315
RIAU,SIAK,KANDIS,KANDIS,2,0,0,,0,0,,KANDIS KANDIS,0,KANDIS KANDIS,Kandis,Kandis,Kandis,4.636.104.219.801.280,765.953.850.658.501,5.244.372.210.958.420,,,KANDIS KANDIS,33.01457243350189,28.699607531954555,28.556103905620294,0.8710786839598444,0.6906405593202517,0.7709090202975011
RIAU,SIAK,KANDIS,SIMPANG BELUTU,2,0,0,,0,0,,SIMPANG BELUTU KANDIS,0,SIMPANG BELUTU KANDIS,Simpang Belutu,Simpang Belutu,Kandis,4.820.750.802.161.350,8.132.839.941.896.520,4.868.182.241.302.170,,,SIMPANG BELUTU KANDIS,33.00109150149338,28.368075463869488,28.213469997284847,0.867918829758349,0.6806131172602675,0.7687517920173771
RIAU,SIAK,KANDIS,BELUTU,2,0,0,,0,0,,BELUTU KANDIS,0,BELUTU KANDIS,Belutu,Belutu,Kandis,4.141.188.739.230.660,7.321.235.983.612.970,44.317.949.359.375.600,,,BELUTU KANDIS,32.9625714492178,28.671844547369314,28.60686707374357,0.8684493839650255,0.7064258764536872,0.788226791198468
RIAU,SIAK,KANDIS,BEKALAR,2,0,0,,0,0,,BEKALAR KANDIS,0,BEKALAR KANDIS,Bekalar,Bekalar,Kandis,4.600.749.543.001.510,7.772.469.280.743.660,4.512.436.131.812.120,,,BEKALAR KANDIS,32.314853561387096,28.13635276704488,28.03455365510781,0.8784332005623247,0.7195394207652501,0.8073745548266166
RIAU,SIAK,KANDIS,JAMBAI MAKMUR,2,0,0,,0,0,,JAMBAI MAKMUR KANDIS,0,JAMBAI MAKMUR KANDIS,Jambai Makmur,Jambai Makmur,Kandis,50.437.397.889.723.600,7.408.728.142.341.920,5.019.264.282.616.640,,,JAMBAI MAKMUR KANDIS,32.84641055781152,28.66825759519617,28.610442402222724,0.8717413015601623,0.714499153014858,0.7861022761273778
RIAU,SIAK,KANDIS,PENCING BEKULO,1,1,0,D,0,0,,PENCING BEKULO KANDIS,1,PENCING BEKULO KANDIS,Pencing Bekulo,Pencing Bekulo,Kandis,44.720.075.754.018.900,7.229.041.275.611.290,4.711.102.258.242.090,,,PENCING BEKULO KANDIS,33.730647972019405,29.370617946188208,29.38633981714429,0.8500081732834263,0.678869899768162,0.7440070381051725
RIAU,SIAK,KANDIS,SUNGAI GONDANG,2,0,0,,0,0,,SUNGAI GONDANG KANDIS,0,SUNGAI GONDANG KANDIS,Sungai Gondang,Sungai Gondang,Kandis,4.200.747.163.234.610,7.289.665.139.027.130,42.666.269.155.649.000,,,SUNGAI GONDANG KANDIS,33.37697636345036,28.479993004607675,28.36651795763841,0.8775495139670522,0.7167309085813178,0.800684191138852
RIAU,SIAK,KANDIS,LIBO JAYA,2,0,0,,0,0,,LIBO JAYA KANDIS,0,LIBO JAYA KANDIS,Libo Jaya,Libo Jaya,Kandis,41.192.448.903.621.300,7.752.660.093.783.260,5.433.755.166.656.650,,,LIBO JAYA KANDIS,33.651776252653654,28.864559470619067,28.61414633437057,0.8760542734172801,0.6953829864926205,0.7851811818419753
RIAU,SIAK,KANDIS,KAMPUNG PERSIAPAN SAM SAM JAYA,2,0,0,,0,0,,KAMPUNG PERSIAPAN SAM SAM JAYA KANDIS,0,KAMPUNG PERSIAPAN SAM SAM JAYA KANDIS,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,SIAK,KANDIS,KAMPUNG PERSIAPAN KANDIS BARAT,2,0,0,,0,0,,KAMPUNG PERSIAPAN KANDIS BARAT KANDIS,0,KAMPUNG PERSIAPAN KANDIS BARAT KANDIS,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,SIAK,KANDIS,KAMPUNG PERSIAPAN GARUT,2,0,0,,0,0,,KAMPUNG PERSIAPAN GARUT KANDIS,0,KAMPUNG PERSIAPAN GARUT KANDIS,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,SIAK,KANDIS,KAMPUNG PERSIAPAN MAKMUR JAYA,2,0,0,,0,0,,KAMPUNG PERSIAPAN MAKMUR JAYA KANDIS,0,KAMPUNG PERSIAPAN MAKMUR JAYA KANDIS,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,SIAK,KANDIS,KAMPUNG PERSIAPAN SUNGAI GELUGUR,2,0,0,,0,0,,KAMPUNG PERSIAPAN SUNGAI GELUGUR KANDIS,0,KAMPUNG PERSIAPAN SUNGAI GELUGUR KANDIS,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,SIAK,SIAK,LANGKAI,2,0,0,,0,0,,LANGKAI SIAK,0,LANGKAI SIAK,Langkai,Langkai,Siak,4.124.679.882.726.930,6.684.003.346.879.900,4.487.085.485.904.010,,,LANGKAI SIAK,34.27592069944016,28.56391195154775,28.571164966638552,0.8664791625124619,0.7259582803429174,0.7871830891939563
RIAU,SIAK,SIAK,KAMPUNG DALAM,2,0,0,,0,0,,KAMPUNG DALAM SIAK,0,KAMPUNG DALAM SIAK,Kampung Dalam,Kampung Dalam,Siak,4.437.496.541.341.140,6.636.625.194.549.560,4.456.512.753.168.740,,,KAMPUNG DALAM SIAK,37.447162346521175,29.88483374427289,29.795170532060062,0.6549403819918146,0.4986434901239696,0.5496929058663028
RIAU,SIAK,SIAK,KAMPUNG REMPAK,2,0,0,,0,0,,KAMPUNG REMPAK SIAK,0,KAMPUNG REMPAK SIAK,Kampung Rempak,Kampung Rempak,Siak,4.174.915.387.737.210,6.814.160.467.973.390,4.566.106.013.397.670,,,KAMPUNG REMPAK SIAK,36.87358450568514,28.89268489304297,28.93489400655236,0.8099219117363657,0.6696234484318836,0.7322048564270572
RIAU,SIAK,SIAK,TUMANG,2,0,0,,0,0,,TUMANG SIAK,0,TUMANG SIAK,Tumang,Tumang,Siak,4.092.410.339.496.100,6.692.628.753.240.200,38.906.470.944.804.500,,,TUMANG SIAK,34.03015612917485,29.24373714602298,29.219084582244008,0.8610581323415699,0.668828070591136,0.7548505873255519
RIAU,SIAK,SIAK,MEREMPAN HULU,2,0,0,,0,0,,MEREMPAN HULU SIAK,0,MEREMPAN HULU SIAK,Merempan Hulu,Merempan Hulu,Siak,4.807.566.146.272.600,6.762.665.560.028.760,4.304.213.320.125.230,,,MEREMPAN HULU SIAK,35.970354759184666,29.37898233031131,29.451858577355576,0.8448227406650232,0.7061195535838,0.7784294269737237
RIAU,SIAK,SIAK,RAWANG AIR PUTIH,2,0,0,,0,0,,RAWANG AIR PUTIH SIAK,0,RAWANG AIR PUTIH SIAK,Rawang Air Putih,Rawang Air Putih,Siak,4.728.482.699.394.220,6.651.585.361.231.920,4.411.738.542.111.020,,,RAWANG AIR PUTIH SIAK,35.700019626071686,28.829269065798,28.970464828013657,0.8500092449127155,0.7215544832325081,0.7898652308645802
RIAU,SIAK,SIAK,SUAK LANJUT,2,0,0,,0,0,,SUAK LANJUT SIAK,0,SUAK LANJUT SIAK,Suak Lanjut,Suak Lanjut,Siak,4.310.849.942.659.070,6.516.777.389.927.910,4.295.872.261.649.680,,,SUAK LANJUT SIAK,36.847464212678965,29.67087890581793,29.423026584867102,0.726975664621677,0.5487562461100738,0.6025449897750511
RIAU,SIAK,SIAK,BUANTAN BESAR,2,0,0,,0,0,,BUANTAN BESAR SIAK,0,BUANTAN BESAR SIAK,Buantan Besar,Buantan Besar,Siak,4.096.026.897.223.840,6.577.587.489.186.640,4.460.494.521.378.600,,,BUANTAN BESAR SIAK,34.55399414605593,28.95684495647458,28.79068071613253,0.872273013317723,0.7105509284228074,0.77774022830382
RIAU,SIAK,KERINCI KANAN,KERINCI KIRI,2,0,0,,0,0,,KERINCI KIRI KERINCI KANAN,0,KERINCI KIRI KERINCI KANAN,Kerinci Kiri,Kerinci Kiri,Kerinci Kanan,4.563.589.504.820.490,741.919.287.565.163,4.798.085.486.109.830,,,KERINCI KIRI KERINCI KANAN,32.950823699422,28.59866254411752,28.450287090558803,0.8598043978805402,0.647026166959873,0.7624986512524087
RIAU,SIAK,KERINCI KANAN,BUKIT AGUNG,2,0,0,,0,0,,BUKIT AGUNG KERINCI KANAN,0,BUKIT AGUNG KERINCI KANAN,Bukit Agung,Bukit Agung,Kerinci Kanan,47.443.165.549.176.400,738.913.876.077.403,4.865.581.957.247.880,,,BUKIT AGUNG KERINCI KANAN,32.75267345639723,28.66005073540972,28.640213239974567,0.8660397358370467,0.6288377466581795,0.7441029917250163
RIAU,SIAK,KERINCI KANAN,KUMBARA UTAMA,2,0,0,,0,0,,KUMBARA UTAMA KERINCI KANAN,0,KUMBARA UTAMA KERINCI KANAN,Kumbara Utama,Kumbara Utama,Kerinci Kanan,524.070.579.881.613,73.797.907.774.158.900,4.701.928.830.560.230,,,KUMBARA UTAMA KERINCI KANAN,32.68452784503635,28.71793459854053,28.737567686550765,0.8619692053709007,0.618884246188594,0.7394433854281314
RIAU,SIAK,KERINCI KANAN,BUKIT HARAPAN,2,0,0,,0,0,,BUKIT HARAPAN KERINCI KANAN,0,BUKIT HARAPAN KERINCI KANAN,Bukit Harapan,Bukit Harapan,Kerinci Kanan,5.407.334.257.427.010,7.392.755.160.654.390,4.738.553.807.251.430,,,BUKIT HARAPAN KERINCI KANAN,32.42994513867728,28.230228747063347,28.337954891801303,0.8813661383724475,0.6363045717768975,0.7601216702224931
RIAU,SIAK,KERINCI KANAN,BUANA BHAKTI,2,0,0,,0,0,,BUANA BHAKTI KERINCI KANAN,0,BUANA BAKTI KERINCI KANAN,Buana Bakti,Buana Bakti,Kerinci Kanan,5.308.641.052.246.090,7.409.549.236.297.600,4.856.017.112.731.930,,,BUANA BAKTI KERINCI KANAN,32.189179278230526,28.119719012801426,28.38525029103612,0.8676877182770664,0.6222321354456648,0.748488533178114
RIAU,SIAK,KERINCI KANAN,KERINCI KANAN,2,0,0,,0,0,,KERINCI KANAN KERINCI KANAN,0,KERINCI KANAN KERINCI KANAN,Kerinci Kanan,Kerinci Kanan,Kerinci Kanan,4.888.792.045.308.650,738.839.634.517.757,4.850.800.387.408.900,,,KERINCI KANAN KERINCI KANAN,33.30307924636849,28.67111437405474,28.497228534445583,0.8477400306821995,0.5919841367609018,0.7095758952969939
RIAU,SIAK,KERINCI KANAN,SIMPANG PERAK JAYA,2,0,0,,0,0,,SIMPANG PERAK JAYA KERINCI KANAN,0,SIMPANG PERAK JAYA KERINCI KANAN,Simpang Perak Jaya,Simpang Perak Jaya,Kerinci Kanan,5.118.010.711.669.920,7.342.822.551.727.290,4.624.913.692.474.360,,,SIMPANG PERAK JAYA KERINCI KANAN,33.338555699481894,28.777889234167805,28.657266839378263,0.8258033031088082,0.5926298251295335,0.6971784650259067
RIAU,SIAK,KERINCI KANAN,GABUNG MAKMUR,2,0,0,,0,0,,GABUNG MAKMUR KERINCI KANAN,0,GABUNG MAKMUR KERINCI KANAN,Gabung Makmur,Gabung Makmur,Kerinci Kanan,4.675.249.496.964.380,7.269.060.071.834.840,4.719.828.247.038.780,,,GABUNG MAKMUR KERINCI KANAN,32.5708475734792,28.377294271585505,28.2974367737526,0.8578044087491455,0.6325587223988826,0.7381388243335613
RIAU,SIAK,KERINCI KANAN,JATI MULIA,2,0,0,,0,0,,JATI MULIA KERINCI KANAN,0,JATI MULYA KERINCI KANAN,Jati Mulya,Jati Mulya,Kerinci Kanan,44.739.373.524.983.700,7.270.251.320.857.620,47.892.824.995.751.400,,,JATI MULYA KERINCI KANAN,32.41750298685785,28.4539254183234,28.314002389486298,0.8615972122660296,0.6654466330753382,0.7812547590601356
RIAU,SIAK,KERINCI KANAN,BUATAN BARU,2,0,0,,0,0,,BUATAN BARU KERINCI KANAN,0,BUATAN BARU KERINCI KANAN,Buatan Baru,Buatan Baru,Kerinci Kanan,47.682.195.085.094.800,7.272.652.644.495.810,4.786.170.707.210.410,,,BUATAN BARU KERINCI KANAN,32.142671525508945,28.36136590075081,28.339127921588364,0.8709624026137219,0.6388567686877846,0.774339607941694
RIAU,SIAK,KERINCI KANAN,SEMINAI,2,0,0,,0,0,,SEMINAI KERINCI KANAN,0,SEMINAI KERINCI KANAN,Seminai,Seminai,Kerinci Kanan,4.894.564.114.341.250,724.803.470.358.064,45.201.709.723.170.700,,,SEMINAI KERINCI KANAN,32.12521469079128,28.463284347420164,28.751601404266847,0.8531482851741833,0.6560427455999249,0.7567218471509588
RIAU,SIAK,KERINCI KANAN,DELIMA JAYA,2,0,0,,0,0,,DELIMA JAYA KERINCI KANAN,0,DELIMA JAYA KERINCI KANAN,Delima Jaya,Delima Jaya,Kerinci Kanan,5.308.641.052.246.090,7.409.549.236.297.600,4.856.017.112.731.930,,,DELIMA JAYA KERINCI KANAN,32.69548596112313,28.142821266312097,28.11408207343415,0.884132505399568,0.5929078035496289,0.7438409287257018
RIAU,SIAK,TUALANG,MEREDAN,2,0,0,,0,0,,MEREDAN TUALANG,0,MEREDAN TUALANG,Meredan,Meredan,Tualang,4.476.789.045.970.640,7.296.497.047.556.160,4.376.507.148.158.330,,,MEREDAN TUALANG,33.66968632929079,28.65323831801338,28.50028414502512,0.858132490951807,0.6625400403614309,0.7621684678392279
RIAU,SIAK,TUALANG,TUALANG,1,1,0,D,0,0,,TUALANG TUALANG,1,TUALANG TUALANG,Tualang,Tualang,Tualang,4.552.460.539.505.770,7.150.609.603.125.920,4.431.985.257.408.030,,,TUALANG TUALANG,34.70608440366974,29.277430423520368,28.921165137614715,0.8225335779816513,0.6214252931790986,0.7022708440366974
RIAU,SIAK,TUALANG,PINANG SEBATANG,2,0,0,,0,0,,PINANG SEBATANG TUALANG,0,PINANG SEBATANG TUALANG,Pinang Sebatang,Pinang Sebatang,Tualang,4.454.883.638.574.680,7.028.370.148.628.840,4.378.908.250.390.020,,,PINANG SEBATANG TUALANG,34.68279333520026,29.62691476027676,29.475552366283967,0.822901799215906,0.6051964788818136,0.6919235088210586
RIAU,SIAK,TUALANG,MEREDAN BARAT,2,0,0,,0,0,,MEREDAN BARAT TUALANG,0,MEREDAN BARAT TUALANG,Meredan Barat,Meredan Barat,Tualang,4.779.870.058.998.220,73.119.127.788.240.900,4.399.166.455.344.540,,,MEREDAN BARAT TUALANG,33.88584617829336,28.920978727695672,28.681434927697467,0.835550723025584,0.6540368311236087,0.740378245669792
RIAU,SIAK,TUALANG,PINANG SEBATANG BARAT,2,0,0,,0,0,,PINANG SEBATANG BARAT TUALANG,0,PINANG SEBATANG BARAT TUALANG,Pinang Sebatang Barat,Pinang Sebatang Barat,Tualang,45.680.327.585.214.100,7.141.148.108.880.490,4.485.993.362.939.080,,,PINANG SEBATANG BARAT TUALANG,33.09446494226927,28.61699723814512,28.715787266980616,0.8448237437915245,0.627609369014132,0.7115476746436173
RIAU,SIAK,TUALANG,PINANG SEBATANG TIMUR,2,0,0,,0,0,,PINANG SEBATANG TIMUR TUALANG,0,PINANG SEBATANG TIMUR TUALANG,Pinang Sebatang Timur,Pinang Sebatang Timur,Tualang,4.444.850.533.053.000,7.034.223.415.836.780,4.412.464.692.725.890,,,PINANG SEBATANG TIMUR TUALANG,33.098356367226096,28.41607288242232,28.402706071076043,0.8465771717670287,0.6253645290570412,0.6938946569595262
RIAU,SIAK,TUALANG,PERAWANG BARAT,2,0,0,,0,0,,PERAWANG BARAT TUALANG,0,PERAWANG BARAT TUALANG,Perawang Barat,Perawang Barat,Tualang,48.390.097.303.049.900,7.271.186.087.812.690,4.515.405.545.277.250,,,PERAWANG BARAT TUALANG,33.888834662227325,29.453363510503568,29.258987996144786,0.7992755892403398,0.633889869675694,0.7022194777884867
RIAU,SIAK,TUALANG,PERAWANG,2,0,0,,0,0,,PERAWANG TUALANG,0,PERAWANG TUALANG,Perawang,Perawang,Tualang,4.618.822.529.736.680,7.212.118.786.924.020,4.529.729.106.846.970,,,PERAWANG TUALANG,37.38840646651274,31.745153467944096,31.95685334872983,0.6809831408775981,0.496166886735616,0.5353353348729792
RIAU,SIAK,TUALANG,TUALANG TIMUR,2,0,0,,0,0,,TUALANG TIMUR TUALANG,0,TUALANG TIMUR TUALANG,Tualang Timur,Tualang Timur,Tualang,4.751.898.049.479.970,7.153.688.815.332.220,4.492.144.213.125.070,,,TUALANG TIMUR TUALANG,33.61549941014551,28.575445805050656,28.34848997247348,0.8610494887927637,0.6578260937954146,0.7561505603617772
RIAU,SIAK,DAYUN,SUKA MULIA,2,0,0,,0,0,,SUKA MULIA DAYUN,0,SUKA MULYA DAYUN,Suka Mulya,Suka Mulya,Dayun,497.192.635.169.396,6.982.789.956.606.350,4.796.770.682.701.690,,,SUKA MULYA DAYUN,32.4961632220456,28.246068018988005,28.145961844197167,0.8740959194488609,0.6998068823299005,0.7891774774774777
RIAU,SIAK,DAYUN,BUANA MAKMUR,2,0,0,,0,0,,BUANA MAKMUR DAYUN,0,BUANA MAKMUR DAYUN,Buana Makmur,Buana Makmur,Dayun,5.113.594.027.709.960,7.038.095.619.201.650,4.878.895.126.342.770,,,BUANA MAKMUR DAYUN,32.375170866413555,28.43516010477323,28.416903693476044,0.8784232999654816,0.7151106226831356,0.7958271660338281
RIAU,SIAK,DAYUN,PANGKALAN MAKMUR,2,0,0,,0,0,,PANGKALAN MAKMUR DAYUN,0,PANGKALAN MAKMUR DAYUN,Pangkalan Makmur,Pangkalan Makmur,Dayun,4.530.569.058.133.840,6.923.438.400.552.980,4.679.043.240.714.490,,,PANGKALAN MAKMUR DAYUN,32.45866508955732,28.22086873676749,28.31875802636029,0.8780791314633325,0.7161928236625182,0.8075901149036838
RIAU,SIAK,DAYUN,BANJAR SEMINAI,2,0,0,,0,0,,BANJAR SEMINAI DAYUN,0,BANJAR SEMINAI DAYUN,Banjar Seminai,Banjar Seminai,Dayun,4.267.238.926.887.510,680.285.108.089.447,4.675.090.839.465.450,,,BANJAR SEMINAI DAYUN,33.15718028534375,28.77132328977699,28.74224643320366,0.8642277042801557,0.6994007601646648,0.7772759533073932
RIAU,SIAK,DAYUN,SAWIT PERMAI,2,0,0,,0,0,,SAWIT PERMAI DAYUN,0,SAWIT PERMAI DAYUN,Sawit Permai,Sawit Permai,Dayun,4.035.714.366.121.110,6.972.722.951.421.190,4.557.180.827.518.670,,,SAWIT PERMAI DAYUN,32.42575570272263,28.378475280876494,28.3410684326711,0.8764811920529801,0.6922363752119525,0.7977389845474613
RIAU,SIAK,DAYUN,SIALANG SAKTI,2,0,0,,0,0,,SIALANG SAKTI DAYUN,0,SIALANG SAKTI DAYUN,Sialang Sakti,Sialang Sakti,Dayun,3.990.308.004.617.690,6.975.132.510.066.030,45.323.940.590.023.900,,,SIALANG SAKTI DAYUN,32.46042905607666,28.23617400734652,28.42063260826185,0.8858606864897225,0.6863557434513636,0.8001463979245661
RIAU,SIAK,DAYUN,MERANGKAI,2,0,0,,0,0,,MERANGKAI DAYUN,0,MERANGKAI DAYUN,Merangkai,Merangkai,Dayun,3.951.979.343.865.500,6.908.606.744.581.650,4.717.111.741.342.850,,,MERANGKAI DAYUN,32.45602277520037,28.4835733343379,28.48110080134968,0.8658218051455083,0.6846789778666129,0.789525263601856
